id,name,lname_prob,fname_prob,total_prob,link,total_receipts,total_disbursements
H4TX06117,"BARTON, JOE LINUS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX06117&tabIndex=1,$674,587.01,$631,148.83
H6MD08291,"BARVE, KUMAR",0.9533333333333333,0.9066666666666667,0.9066666666666667,0.9299999999999999,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD08291&tabIndex=1,$536,543.47,$248,005.72
P60012531,"BASELTON, PAISLEY BAYWEAF MS.",0.9541666666666667,0.9047619047619048,0.9047619047619048,0.9294642857142857,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012531&tabIndex=1,,
H6IN06164,"BASHAM, DANNY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN06164&tabIndex=1,,
P60015351,"BASIAGO, ANDREW DANIEL",0.9095238095238095,1,1,0.9547619047619047,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015351&tabIndex=1,$6,617.00,
H0CA33117,"BASS, KAREN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA33117&tabIndex=1,$300,736.05,$314,645.19
S6MO00370,"BATSCHE, CHRISTOPHER MICHAEL",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MO00370&tabIndex=1,,
H6KY01102,"BATTS, JASON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6KY01102&tabIndex=1,$112,291.10,$19,687.86
P60008653,"BAUCOM, DAVID EDWARD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008653&tabIndex=1,,
H6LA04120,"BAUCUM, RALPH W DR III",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6LA04120&tabIndex=1,,
H6CA48245,"BAUGH, SCOTT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA48245&tabIndex=1,,
P60015021,"BAXTER, ADAM CRAIG MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015021&tabIndex=1,,
P60011053,"BAXTER, STOUTHEART",1,0.9,0.9,0.95,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011053&tabIndex=1,,
P60010741,"BAZER, SAM CLARK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010741&tabIndex=1,,
H6OH08141,"BEAGLE, WILLIAM",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH08141&tabIndex=1,$226,317.00,$22,889.71
H6AZ02197,"BEAN, ROWAN MR",1,0.9377777777777778,0.9377777777777778,0.9688888888888889,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AZ02197&tabIndex=1,,
H2OH03125,"BEATTY, JOYCE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OH03125&tabIndex=1,$424,133.11,$261,771.74
H2CA30143,"BECERRA, XAVIER",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA30143&tabIndex=1,$987,683.32,$1,009,738.44
H6MD05198,"BECK, CHRISTOPHER T",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD05198&tabIndex=1,$6,125.88,$2,677.96
P60017175,"BECKER, ANTHONY MARK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017175&tabIndex=1,,
H0NY04099,"BECKER, FRANCIS X. JR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY04099&tabIndex=1,$20.65,$571.00
H6WI05102,"BECKER, JULIE C MRS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WI05102&tabIndex=1,,
H6VA07148,"BEDELL, EILEEN MCNEIL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VA07148&tabIndex=1,,
P60017241,"BEDIO, DENISE",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017241&tabIndex=1,,
P60015609,"BEEBE, JAMES WESLEY DR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015609&tabIndex=1,,
H6TX26128,"BEEBE, MICAH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX26128&tabIndex=1,,
P60016698,"BEELER, MATTHEW DALE ""EBOLA""",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016698&tabIndex=1,,
S6NV00192,"BEERS, ROBERT T",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6NV00192&tabIndex=1,$59,239.00,$65,263.00
H6PA16312,"BEILER, CHET",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6PA16312&tabIndex=1,$65,715.00,$26,694.21
S6CA00766,"BEITIKS, MIKELIS VALAINIS",0.9216931216931218,0.9428571428571428,0.9428571428571428,0.9322751322751324,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00766&tabIndex=1,$51.00,$51.00
P60018694,"BELCHER, RAMEY",1,0.8933333333333333,0.8933333333333333,0.9466666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018694&tabIndex=1,,
H6TX03192,"BELL, ADAM P.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX03192&tabIndex=1,,
H6GA05290,"BELL, DOUGLAS ANTHONY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6GA05290&tabIndex=1,,
P60007523,"BELL, JAMES JEROME MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007523&tabIndex=1,,
S6GA00184,"BENEDICT, LEE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6GA00184&tabIndex=1,,
P60009586,"BENN, CHANDLER ASHMUN MR.",1,0.95,0.95,0.975,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009586&tabIndex=1,,
S0CO00211,"BENNET, MICHAEL F",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0CO00211&tabIndex=1,$5,699,474.00,$1,546,322.00
P60006087,"BENNETT, DANNY MICHAEL MR. II",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006087&tabIndex=1,,
H6AZ01173,"BENNETT, KEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AZ01173&tabIndex=1,$203,351.75,$32,916.75
H6VA10209,"BENNETT, LUANN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VA10209&tabIndex=1,$281,349.16,$15,979.26
H6PA18219,"BENNETT, ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6PA18219&tabIndex=1,,
H6FL22073,"BENSMIHEN, JOSEPH",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL22073&tabIndex=1,$135,916.79,$83,573.85
H6MN02180,"BENSON-STAEBLER, DAVID JAMES",0.8969841269841269,1,1,0.9484920634920635,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN02180&tabIndex=1,,
P60016110,"BENTLEY, JAMES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016110&tabIndex=1,,
H0CA03078,"BERA, AMERISH",1,0.8857142857142858,0.8857142857142858,0.9428571428571428,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA03078&tabIndex=1,$1,485,683.95,$416,251.55
P60016839,"BERGEVIN, RHETT RAYMOND",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016839&tabIndex=1,,
P60011392,"BERGIN, CATHAL",1,0.8933333333333334,0.8933333333333334,0.9466666666666668,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011392&tabIndex=1,,
P60007077,"BERHANE, DANIELLE HUSSER",0.9428571428571428,1,1,0.9714285714285714,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007077&tabIndex=1,,
P60016656,"BERMAN, FONZI",1,0.8133333333333334,0.8133333333333334,0.9066666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016656&tabIndex=1,,
P60006616,"BERMAN, MARYANNE BRIDGET",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006616&tabIndex=1,,
H6CA29203,"BERNAL, BENITO BENNY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA29203&tabIndex=1,$5,284.00,$4,057.00
P60011517,"BERRY, JOEY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011517&tabIndex=1,,
H4VA08224,"BEYER, DONALD STERNOFF JR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VA08224&tabIndex=1,$1,043,161.90,$626,674.72
P60014677,"BEZEK, CHRISTIAN",0.9466666666666665,1,1,0.9733333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014677&tabIndex=1,,
P60018181,"BICH, PHUC DAT",0.9466666666666665,0.8483333333333334,0.8483333333333334,0.8975,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018181&tabIndex=1,,
S6OH00221,"BICKELMEYER, MICHAEL",0.9454545454545455,1,1,0.9727272727272728,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6OH00221&tabIndex=1,,
P00004861,"BICKELMEYER, MICHAEL",0.9454545454545455,1,1,0.9727272727272728,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P00004861&tabIndex=1,$3,404.00,$3,424.00
P60012143,"BIDEN, JOE R",0.9555555555555556,1,1,0.9777777777777779,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012143&tabIndex=1,,
P60012135,"BIDEN, JOSEPH ROBINETTEE",0.9555555555555556,1,1,0.9777777777777779,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012135&tabIndex=1,,
P60012465,"BIDEN, JR., JOSEPH R.",0.9555555555555556,0.75,0.75,0.8527777777777779,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012465&tabIndex=1,,
H6FL09070,"BILIRAKIS, GUS M",0.9305555555555555,1,1,0.9652777777777777,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09070&tabIndex=1,$652,635.41,$448,789.51
P80004120,"BILLINGS-ELIAS, CHRISTINA GERASIMOS",0.9571428571428571,1,1,0.9785714285714285,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004120&tabIndex=1,,
P60013950,"BILLSHOT, ELWOOD KIRK D MR. BAILEY",0.95,1,1,0.975,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013950&tabIndex=1,,
P60013380,"BIN LIFTIN, OSAMA",0.9008333333333334,0.8666666666666667,0.8666666666666667,0.88375,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013380&tabIndex=1,,
H4FL13135,"BIRCHER, MARK WILLIAM",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL13135&tabIndex=1,$15,705.00,$6,842.00
H6NY19227,"BISHOP, BOB",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY19227&tabIndex=1,$6,050.00,$587.26
H4MI08135,"BISHOP, MIKE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI08135&tabIndex=1,$747,319.40,$201,520.80
H2UT01094,"BISHOP, ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT01094&tabIndex=1,$539,528.56,$285,655.50
H2GA02031,"BISHOP, SANFORD D JR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA02031&tabIndex=1,$487,572.85,$423,898.15
P60007218,"BIZGA, JOHN CARL",0.8933333333333333,1,1,0.9466666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007218&tabIndex=1,,
P60010717,"BIZZLE, RANDALL JAY MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010717&tabIndex=1,,
H0TN06257,"BLACK, DIANE L MRS.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN06257&tabIndex=1,$698,388.81,$435,409.55
H2TN06030,"BLACKBURN, MARSHA MRS.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN06030&tabIndex=1,$931,659.04,$572,257.15
S6CO00275,"BLAHA, ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CO00275&tabIndex=1,,
P60006855,"BLAIR, MICHAEL KENT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006855&tabIndex=1,,
S8NC00254,"BLAKLEY, WILLIAM HOBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NC00254&tabIndex=1,,
P60014404,"BLANKA, PINAR VOM",0.9666666666666667,0.8933333333333333,0.8933333333333333,0.9299999999999999,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014404&tabIndex=1,,
P60005618,"BLASS, PIOTR DR",1,0.8400000000000001,0.8400000000000001,0.92,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005618&tabIndex=1,,
H6TX22234,"BLATT, DOUGLAS JAMES MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX22234&tabIndex=1,$1,867.39,$440.21
P60011566,"BLOCKER, BRITTANY G",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011566&tabIndex=1,,
H2IA01055,"BLUM, RODNEY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IA01055&tabIndex=1,$1,073,421.29,$82,571.34
H6OR03064,"BLUMENAUER, EARL",0.92,1,1,0.96,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR03064&tabIndex=1,$712,621.77,$431,375.24
S0CT00177,"BLUMENTHAL, RICHARD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0CT00177&tabIndex=1,$3,253,960.00,$772,649.00
S0MO00183,"BLUNT, ROY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0MO00183&tabIndex=1,$3,686,180.00,$1,528,334.00
P80003114,"BLYTH, JOHN DOUGLAS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003114&tabIndex=1,,
P60009842,"BOARMAN, DAVID DEE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009842&tabIndex=1,,
P60008851,"BOATENG, KWAME APPIAH",1,0.88,0.88,0.94,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008851&tabIndex=1,,
P60014040,"BOB, AMBIGUOUS VII",1,0.8296296296296296,0.8296296296296296,0.9148148148148147,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014040&tabIndex=1,,
H6IL17213,"BOCCAROSSA, JACK",0.92,1,1,0.96,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL17213&tabIndex=1,,
P60010766,"BOIE, JAMISON G",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010766&tabIndex=1,,
P60007838,"BOISSELLE, CHAD EUGENE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007838&tabIndex=1,$247.00,$245.00
P60005550,"BOLAR, SHELIA MARIAH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005550&tabIndex=1,,
H2OR01133,"BONAMICI, SUZANNE MS.",0.95,1,1,0.975,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OR01133&tabIndex=1,$474,510.78,$279,822.98
P60017480,"BONGARDT, BRUCE DAVID",0.975,1,1,0.9875,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017480&tabIndex=1,,
P60006509,"BONIFICIA, ANTHONY A JR",0.9430555555555555,1,1,0.9715277777777778,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006509&tabIndex=1,,
H4FL20064,"BONNERQ, JAY ALAN",0.9714285714285714,1,1,0.9857142857142858,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL20064&tabIndex=1,$4,121.83,$7,045.51
P60005642,"BONPASSE, MORRISON MCKELVY",0.9583333333333334,0.95,0.95,0.9541666666666666,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005642&tabIndex=1,,
H2TX21102,"BOONE, DANIEL CURTIS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX21102&tabIndex=1,,
S0AR00150,"BOOZMAN, JOHN",0.9571428571428572,1,1,0.9785714285714286,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0AR00150&tabIndex=1,$1,218,198.00,$367,610.00
P60014479,"BORAY, GIRIDHAR K DR",0.96,0.875,0.875,0.9175,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014479&tabIndex=1,,
H2GU00033,"BORDALLO, MADELEINE Z. MS.",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GU00033&tabIndex=1,$50,457.80,$46,792.11
H6FL09211,"BORDERS, JASON D",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09211&tabIndex=1,$181.92,$81.92
P60016888,"BORING, PAIJ",1,0.8666666666666667,0.8666666666666667,0.9333333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016888&tabIndex=1,,
P60006178,"BORIS, ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006178&tabIndex=1,,
P60006186,"BORIS, ROBERT IGOR MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006186&tabIndex=1,,
P80004344,"BORMAN, MATTHEW JAY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004344&tabIndex=1,,
P60011582,"BORNE, JASON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011582&tabIndex=1,,
P60005246,"BORRELL, ERIC JAMES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005246&tabIndex=1,,
P60014149,"BOSCHMA, BRADLEY JERROLD",0.9428571428571428,1,1,0.9714285714285714,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014149&tabIndex=1,,
P60007085,"BOSLEY, MERIDI RICHARDSON",1,0.95,0.95,0.975,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007085&tabIndex=1,,
P80005077,"BOSS, JEFFREY HARLAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005077&tabIndex=1,,
H4IL12060,"BOST, MICHAEL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL12060&tabIndex=1,$1,219,721.94,$509,197.85
H6MS02162,"BOUIE II, JOHN MR",0.925,1,1,0.9625,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MS02162&tabIndex=1,,
S6LA00300,"BOUSTANY, CHARLES W JR DR",0.9214285714285715,1,1,0.9607142857142857,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6LA00300&tabIndex=1,$1,982,517.44,$891,464.18
H6NV03121,"BOWERS, KERRY DALE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NV03121&tabIndex=1,,
P60005279,"BOWERS, KERRY DALE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005279&tabIndex=1,$1,868.30,$1,868.30
P60005899,"BOWHALL, WILLIAM ERNEST JR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005899&tabIndex=1,,
P60012093,"BOWMAN, JOSEPH LEE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012093&tabIndex=1,,
S6AL00336,"BOWMAN, MARCUS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6AL00336&tabIndex=1,,
H6AL05202,"BOYD, WILLIE ""WILL""",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AL05202&tabIndex=1,$12,777.70,$11,345.70
P00004580,"BOYDSTON, J FATHER REV",1,0.8500000000000001,0.8500000000000001,0.925,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P00004580&tabIndex=1,,
S6IL00326,"BOYKIN, RICHARD R",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IL00326&tabIndex=1,$9,304.15,$10,000.00
H6NV01216,"BOYLAN, PATRICK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NV01216&tabIndex=1,,
H4PA13199,"BOYLE, BRENDAN F",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4PA13199&tabIndex=1,$574,585.20,$299,838.69
P60014982,"BRACKMAN, BLOSSOM V",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014982&tabIndex=1,,
H2IL12130,"BRADSHAW, PAULA",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL12130&tabIndex=1,,$113.00
H6TX12136,"BRADSHAW, WILLIAM MICAH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX12136&tabIndex=1,,
H6TX08100,"BRADY, KEVIN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX08100&tabIndex=1,$1,580,199.14,$786,383.22
P60013588,"BRADY, KRISTYNA",1,0.975,0.975,0.9875,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013588&tabIndex=1,,
H8PA01153,"BRADY, ROBERT A",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA01153&tabIndex=1,$283,180.97,$233,145.43
P60005014,"BRALICH, PHILIP A",0.9571428571428572,1,1,0.9785714285714286,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005014&tabIndex=1,,
P60014305,"BRANDENBURG, JUSTIN MICHAEL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014305&tabIndex=1,,
P60007358,"BRANDKAMP, SPENCER",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007358&tabIndex=1,,
H6CA46132,"BRANDMAN, JORDAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA46132&tabIndex=1,$121,507.39,$73,954.27
P80005341,"BRANNAN, CHARLES GORDON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005341&tabIndex=1,,
P60009065,"BRANNAN, DANIEL LESTER",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009065&tabIndex=1,,
